[ 2015-01-08T14:33:12+08:00 ] /shop/admin.php?s=Product/index | INFO: Tag[ route_check ] --START--
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 220 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 154 行.
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | INFO: Run ParseTemplate Behavior [ RunTime:0.019001s ]
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019001s ]
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | INFO: Tag[ view_filter ] --START--
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | INFO: Run ContentReplace Behavior [ RunTime:0.001001s ]
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002001s ]
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | INFO: Tag[ view_end ] --START--
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2015-01-08T14:33:15+08:00 ] /shop/admin.php?s=User/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | INFO: Tag[ route_check ] --START--
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | INFO: Run CheckRoute Behavior [ RunTime:0.001000s ]
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.002000s ]
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | INFO: Tag[ app_begin ] --START--
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001000s ]
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002000s ]
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] mysql_connect(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead DbMysql.class.php 第 67 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | SQL: SHOW COLUMNS FROM `pre_product` [ RunTime:0.003000s ]
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | SQL: SELECT * FROM `pre_product`  [ RunTime:0.001001s ]
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | SQL: SELECT COUNT(*) AS tp_count FROM `pre_product` LIMIT 1   [ RunTime:0.000000s ]
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Db.class.php 第 660 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | SQL: SELECT * FROM `pre_product` ORDER BY id desc,display asc LIMIT 0,20   [ RunTime:0.000000s ]
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | INFO: Tag[ view_template ] --START--
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | INFO: Tag[ view_parse ] --START--
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 186 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 406 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
[ 2015-01-08T14:33:16+08:00 ] /shop/admin.php?s=Product/index | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead ThinkTemplate.class.php 第 402 行.
